mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
-351.5583,153.70287,63.19679,4.927682,4.7524486,23.145985,19.977474,2.060246,-1.953228,11.145678,18.84127,9.754364,-2.1947107,-2.24438,4.5890975,5.490805,0.2346994,-1.7010365,1.9476662,3.9335113,normal
-480.44363,228.34747,54.184162,-35.588013,-5.253887,42.037582,29.01121,-9.104767,-11.161284,13.525163,17.701502,-2.4777522,-11.277927,2.15284,11.663714,2.8658266,-6.497351,-1.6705316,5.6218476,1.4656168,normal
-349.0773,162.19548,63.16243,3.3896546,9.013796,32.15055,27.776758,5.8090076,-0.34287536,13.070601,21.292818,12.132288,0.58199054,1.6059326,8.742841,8.402898,1.540227,-0.90261483,3.3584995,6.0230713,normal
-506.8426,251.15546,54.88337,-43.587276,-7.661707,43.64326,25.385647,-18.229599,-17.174034,14.766089,21.44689,-1.2242776,-11.491712,3.291345,13.724331,4.158494,-5.582452,-0.0052542067,7.5127597,2.6205387,normal
-429.26355,173.57732,39.239906,-27.433327,1.0874064,42.148033,33.132965,1.9610693,-0.71323836,19.29909,22.822165,4.0741158,-7.779041,0.00527627,8.688971,4.075689,-3.0656765,-0.1829632,6.49109,5.98466,normal
-366.79153,155.42085,54.11093,-4.249326,6.2619557,32.88114,27.827784,3.9540195,-1.9805436,12.4494505,19.889729,9.299841,-1.7399007,0.9144478,8.058398,6.393438,-0.18191074,-0.28466535,5.141003,5.9769263,normal
-451.7259,189.43687,44.80403,-27.7578,1.0064528,42.756924,31.667694,-1.2270986,-2.5289643,19.422174,22.456255,2.759815,-7.210283,3.6249506,12.165,4.411708,-4.1757264,0.56770086,8.338168,5.2151465,normal
-402.0735,182.21498,67.32312,-1.7318176,3.9354837,29.578478,24.04405,-0.7532186,-7.1515627,7.6856637,15.821761,6.1635394,-3.1794546,1.6080796,10.021515,8.163205,0.9160045,0.8278155,6.7032056,7.4841876,normal
-346.9538,167.3663,73.581924,9.653394,2.9493208,17.33882,14.949203,0.68939495,-0.9743624,11.461453,17.491743,8.129037,-2.8587189,-2.4822195,3.7569053,4.6503677,1.2508585,1.7593483,5.932786,6.001724,normal
-405.04926,169.33769,73.57994,12.001264,10.706342,26.95487,19.66612,-1.4466945,-5.5660496,8.9094305,17.208511,8.659544,-1.0963663,1.5757753,8.807097,7.6985483,1.129055,0.2943876,5.3690343,6.6408443,normal
-443.30505,208.9989,71.24794,-10.469184,-1.9026254,30.597067,26.916527,1.8416182,-2.4092515,13.6771965,17.790394,2.1120646,-8.861329,-1.4479017,8.534295,5.5079308,-2.1615055,-0.24064752,7.2889915,7.407474,normal
-340.84833,168.69574,75.95626,12.289156,6.1281266,22.352278,21.48115,6.0010977,0.51357156,9.332528,14.468951,6.778717,-2.1228662,-0.84428024,5.17889,5.2358484,0.4084575,-0.6688109,3.038448,4.3747473,normal
-365.0443,180.49269,77.15967,8.300852,3.2284167,20.07335,16.906967,0.6904464,-1.6391543,9.958457,13.767488,3.6847453,-3.8270137,1.5214012,9.030121,6.469132,-1.2872548,-2.6789653,1.837803,2.914147,normal
-363.59665,156.14699,69.4798,10.151971,5.046523,21.51096,22.316973,9.072264,4.2817936,12.136583,16.380985,8.899561,0.6291798,2.0225866,7.6877418,7.4594874,2.5895467,1.5025156,4.991094,5.6872215,normal
-403.13776,187.40065,68.18734,-4.369533,1.6217417,29.591236,26.30037,3.3585439,-1.5636716,13.400545,19.72895,7.2092953,-4.5952864,-1.2912753,6.49505,4.9737573,-1.0914351,-0.22938402,5.447744,5.4963784,normal
-373.0693,179.69972,76.01044,6.196963,1.0979944,19.960268,19.297173,3.7328339,0.4471935,11.648344,16.094547,5.771342,-3.8852117,-0.8013018,6.543407,5.69268,-0.38875794,-1.0765224,3.6494381,4.6999526,normal
-457.7162,192.0224,55.25469,-17.19315,4.776325,41.81432,30.61388,-3.5198188,-9.10494,11.272353,18.270863,2.329896,-9.054705,-1.0649005,8.778219,4.679052,-3.346707,-1.1213161,5.578633,3.9159873,normal
-397.74573,162.68059,70.4909,10.363396,8.753146,26.074747,21.733212,2.2622259,-3.4965215,8.2972975,16.03608,8.875167,-0.079664126,1.8995187,8.452255,7.7460175,1.7676086,0.6633503,5.0770874,6.2742558,normal
-437.7809,183.15385,70.29073,1.9587746,7.040957,30.726025,23.432812,-1.4734299,-6.601157,9.476295,17.874208,7.513441,-2.7480273,1.5410877,9.801216,7.891448,0.79567736,1.0347873,6.9641185,7.296234,normal
-413.89618,199.9412,64.90478,-15.864578,-6.072117,28.929024,27.367935,1.8957452,-4.4627576,11.299079,18.270239,5.909759,-4.3665333,1.447727,9.689978,5.5248027,-3.3767505,-2.7477112,4.3178515,4.8170166,normal
-377.48773,169.16898,43.754337,-22.81494,-0.9679103,37.20927,30.492538,-1.3543419,-9.850369,7.196635,15.557712,3.6303422,-6.4776835,-0.59225535,7.7041264,4.408885,-2.7412665,-1.1123713,5.1077642,4.2029715,normal
-465.06976,205.70898,55.88773,-23.50043,-0.9748833,38.02393,26.666357,-7.175605,-9.426351,14.875997,22.814047,5.371052,-6.9241433,1.2394296,10.444969,4.7060347,-3.93793,-0.351766,8.178378,7.2096515,normal
-323.17194,187.43839,76.70923,2.7146132,-1.7184747,19.700644,20.548346,5.2019787,1.5025721,11.741827,15.187742,5.0782566,-2.9955695,1.3225374,8.083626,5.4878135,-1.8988593,-3.0099058,1.6182324,2.7918522,normal
-378.18246,181.09337,59.32486,-12.54178,-3.0945845,27.09663,23.49007,0.68207735,-1.6742277,15.873346,21.76118,6.684801,-6.4735665,-2.1769152,7.1754084,6.238523,0.063694134,0.68483084,5.7137804,4.7604523,normal
-419.0928,170.71999,36.151676,-30.709791,-1.6165491,41.25063,34.40705,3.6690092,-1.7629676,13.687346,14.79668,-1.4060531,-7.629659,3.816699,11.543331,3.8165119,-4.699902,-1.0196266,5.9696417,3.8652728,normal
-408.9294,198.0186,55.414516,-21.198488,1.557492,43.546227,37.304466,4.471227,-3.121805,15.076172,21.374273,5.1119537,-7.3368073,-0.40598825,9.408846,5.5065417,-3.6362252,-3.2682192,3.2082083,3.4771698,normal
-454.10968,184.52852,48.525917,-22.826063,0.75998026,40.21072,31.86984,0.15363608,-3.9776633,16.935656,23.63357,6.776819,-5.3588133,2.8121078,13.520955,9.864071,1.216205,2.4044516,8.705148,7.2639046,normal
-392.808,187.08879,62.44306,-11.588611,-2.6221967,28.203268,25.581438,3.6263103,1.2075033,17.16316,20.880308,5.079209,-6.8635583,-1.4159995,7.027841,3.7428498,-3.821433,-2.3054569,5.0156794,5.9718537,normal
-335.17752,146.98228,64.467,10.419974,9.228269,26.504526,25.592514,10.342704,5.053716,13.783586,18.639254,10.232112,0.0039838403,0.06898382,5.945137,6.703267,2.1981728,0.50161797,3.4473715,4.7419524,normal
-283.1956,206.19835,65.449066,-18.349785,-7.9534473,28.61398,28.163927,3.6613827,-2.517148,11.732723,16.92982,4.6596847,-4.4348397,1.3922743,8.986889,5.8330846,-1.006259,-0.29192048,4.88834,5.0123043,normal
-349.39648,161.39485,58.439022,-2.302137,5.48447,29.928167,24.249107,1.0999382,-4.2397223,9.805539,16.920141,7.453837,-1.524817,2.1776643,8.609046,5.8391857,-0.8709203,-0.5692144,4.776234,5.308049,normal
-393.9319,160.59045,59.37751,-2.1627657,2.814317,27.22672,25.710108,6.6562886,1.9372823,14.2572,19.524338,8.045278,-3.2914913,-0.36569485,7.987165,7.4246836,0.33763203,-1.3110689,3.7317843,5.9304414,normal
-419.18042,173.06949,66.65223,2.674347,6.2215123,26.98462,20.503616,-0.5182597,-2.8292272,12.526618,18.542028,7.091719,-2.797366,1.3827784,8.244529,4.94877,-2.2762303,-1.1666796,5.6237,6.425558,normal
-451.76392,222.00291,46.59611,-40.98622,-6.3558197,43.92231,31.427128,-7.9333744,-12.548945,9.2556925,12.927235,-3.8871908,-8.572735,5.2839403,11.815372,0.6652637,-8.595699,-2.6186676,6.2207317,4.5066156,normal
-354.80093,166.39726,55.296333,-9.185691,1.284507,31.361473,29.362825,5.746398,-2.018001,10.541456,17.147108,6.6952004,-3.6424255,-0.06596364,7.879937,6.5736866,-0.22990437,-0.9030991,4.240173,5.546616,normal
-393.88553,181.70256,73.40296,0.88438207,-2.7835245,19.712772,21.025356,4.143769,-1.7867697,8.291434,13.746037,5.0399203,-3.7404363,-0.61512965,6.3011394,4.792181,-1.7386682,-2.2257965,2.9375381,3.6730928,normal
-446.58508,195.30183,66.70367,-7.4558215,2.414701,29.799137,21.808487,-0.19159156,2.8467736,21.997305,22.695978,2.7297318,-9.325806,-2.0485268,6.0893455,1.6821152,-4.2849565,0.29026827,7.856582,6.034193,normal
-337.34232,190.90987,67.61347,-8.8936825,-5.1959834,21.801834,17.815407,-5.815646,-10.852468,5.056724,13.239631,2.8437274,-7.299656,-3.2744105,4.2820096,2.0475097,-4.553049,-3.6734164,2.4375813,2.9565547,normal
-419.36673,198.15813,71.07373,-7.7375636,-3.7930086,24.545727,21.834703,-0.32237294,-3.8438094,12.121247,18.198511,5.385616,-5.0623713,0.56606984,9.078421,5.690772,-2.8182087,-2.6247733,4.024705,4.9608865,normal
-361.7511,156.4613,68.53188,11.322971,8.6784725,25.31291,24.487438,10.120733,5.4399333,13.129067,15.583122,5.5936236,-3.7737808,-1.3752269,6.1106453,7.149971,2.7363753,1.5389434,4.4669576,4.407712,normal
-352.97836,158.04985,61.857723,-0.9384504,-0.3251669,24.089872,26.773478,8.537509,-2.0247838,4.775658,12.507686,8.896516,1.6408587,1.4884943,5.57311,5.582909,2.3660126,2.5368457,5.84985,5.827155,normal
-439.51694,183.60045,58.327652,-14.718852,-3.569392,28.043175,23.055103,-2.8706555,-7.4227753,9.866064,16.829422,3.7884662,-6.649703,-0.48882845,8.0394535,4.2749243,-3.438422,-1.0272561,7.0558653,6.7516074,normal
-358.30002,169.9182,70.14445,7.233563,9.157995,30.922693,27.81746,7.679872,1.7754564,13.130994,18.156332,6.8757057,-4.593144,-2.3166797,5.614647,5.436138,-0.8126875,-1.8416312,3.4028912,5.5742407,normal
-388.4582,192.62585,55.82222,-24.25001,-12.167877,24.156078,23.426023,0.60612535,-2.0870397,14.753291,19.254478,3.9665494,-7.183355,-0.9501252,7.723563,4.3460927,-3.3506787,-2.4329622,3.6974032,3.8395336,normal
-430.34003,171.42204,64.66222,-2.0876904,0.12204295,23.24763,21.635492,4.5597024,2.772139,16.29035,20.240036,7.2449813,-3.5743508,0.95645434,9.618364,8.017123,0.78010535,0.5711105,6.4480085,7.299692,normal
-414.86743,191.75694,53.065456,-20.625513,1.0981015,38.974964,30.756594,1.483742,-1.0107712,17.395147,19.680696,1.874555,-7.2977967,2.6374078,11.158965,4.62498,-4.037131,-1.0548598,6.404595,5.8994784,normal
-452.3862,196.47334,51.871635,-24.14103,-0.021909723,40.413925,30.962072,-1.643403,-4.5864267,17.424755,22.712446,3.3119748,-9.877052,-1.5593299,8.568298,3.8158739,-4.4352517,-1.1002957,6.956512,5.5525937,normal
-328.66406,219.8009,60.74275,-27.792261,-8.640753,33.162655,27.396421,-2.8551102,-6.782681,12.756805,18.850195,4.6875553,-4.100235,3.1940482,9.620305,3.887712,-2.9574254,-0.1421026,5.4002075,3.6670232,normal
-378.12357,165.61647,64.0916,-1.9570442,-2.4550443,20.536278,22.64111,8.329877,4.895071,14.733021,17.297531,5.810436,-3.5244126,0.69841444,8.442243,6.49057,-1.3217981,-2.8773654,2.424014,4.846592,normal
-313.90552,200.31038,61.185688,-21.94254,-12.289507,22.914562,21.494118,-2.7162101,-6.8961854,10.279313,17.552647,5.580968,-4.066286,1.6370931,9.451574,6.0761065,-1.3085009,-0.7583674,4.4804087,4.164391,normal
-364.29373,162.78244,55.0496,-7.793909,2.0841966,29.575676,24.368286,-0.52020544,-6.989569,7.463557,14.746953,4.039427,-6.177981,-1.8764194,6.5606527,5.2668433,-1.2033672,-0.8353623,5.1282415,6.0535665,normal
-410.5249,173.14015,66.20076,-2.2650619,-1.0468183,23.69911,24.060888,6.033158,1.0947374,12.98892,18.366753,7.33291,-3.9193854,-1.689407,5.735175,5.14043,-0.62619215,-0.57158786,5.037704,6.3829713,normal
-420.3882,192.34444,74.18753,0.47755533,2.123457,25.028515,20.415768,1.5112605,1.775241,17.171942,18.902075,2.6047893,-7.8422837,-0.663954,8.059756,3.5826068,-5.289034,-4.0024905,3.9849021,5.425451,normal
-371.69528,172.47424,72.76806,6.8690205,3.9040935,23.370972,23.117414,7.9867363,3.7527263,11.916157,13.251614,2.7313464,-4.0648565,1.6514101,8.618751,5.4487634,-1.6758409,-0.96177256,5.717631,7.194787,normal
-237.6419,201.99792,74.02538,-12.227033,-18.221716,7.621215,12.44944,-1.8174562,-6.965129,1.0280606,4.141494,-3.3978553,-8.80536,-4.527662,1.4465303,1.0956187,-2.0297797,-1.5020034,1.3986455,1.7287513,normal
-414.70535,179.81902,48.946743,-22.943594,-3.640512,35.415836,31.947659,3.8028316,-2.5882094,13.894919,20.099535,7.028083,-1.8684589,5.801143,13.53777,7.068155,-2.9411993,-1.3042855,7.0173464,7.606442,normal
-439.70016,194.54846,34.712143,-41.47835,-4.00018,45.300533,33.611607,-2.4794548,-4.2347007,17.824717,19.003046,-1.9471647,-10.2664385,2.7802467,11.760229,4.317329,-2.6722631,2.664845,8.527056,3.965752,normal
-415.28635,235.85814,54.866455,-43.20574,-16.654247,34.246063,27.45309,-8.676077,-13.266652,10.05164,17.059746,0.52103305,-7.9245963,3.453342,11.878007,3.4174075,-6.19158,-2.1996663,5.9516015,4.6492596,normal
-460.11594,219.43234,68.82119,-16.746653,-2.1928742,32.324554,20.970427,-11.656327,-14.01215,10.016923,19.401834,4.6385875,-5.7163005,2.8278058,11.343833,4.3355293,-5.5572305,-2.1952443,7.4379535,7.5729303,normal
-405.26486,184.30853,66.02255,-3.3327456,3.6702135,26.937073,17.266985,-6.163065,-4.5793524,16.615364,23.108217,7.440256,-5.209882,-0.3278141,7.33953,2.981012,-5.0264397,-2.8731084,5.0076194,5.0798655,normal
-411.1109,188.04456,63.290634,-16.792635,-16.161581,12.184199,14.516498,-1.360842,-1.2741357,15.670611,21.947868,8.665897,-4.0333753,-2.0053031,3.7909331,0.23969355,-6.179187,-3.1317856,5.6066566,6.9171076,normal
-419.46225,197.1242,62.348618,-15.240703,-2.6787584,30.779257,24.768211,-3.1909857,-8.065517,10.110508,17.069157,2.9963887,-7.8592916,-0.6393792,9.569004,6.632009,-1.9169449,-1.531425,5.14292,5.793352,normal
-378.2586,167.75969,70.4847,7.582274,7.208776,27.70345,26.08202,8.224085,2.8672307,13.267107,17.845753,7.287814,-3.540826,-1.5617898,6.0317063,6.6461744,1.8958753,1.5060489,5.8096747,6.387675,normal
-338.0855,176.82233,72.05286,4.622077,4.005694,24.655823,21.212282,1.4989941,-3.5415027,8.492763,14.315891,4.8952827,-4.073305,-0.5946046,6.467263,5.0570273,-1.1109778,-1.4896598,3.5081868,5.1118503,normal
-421.48285,207.93224,57.172897,-24.1758,-3.6371212,34.1499,24.013136,-5.7579417,-3.9087455,21.247143,26.752033,6.416233,-7.4470572,-0.009224368,8.941813,3.9860408,-3.2954328,0.42382982,7.529376,5.5789504,normal
-533.872,253.89636,64.49453,-35.120834,-6.705025,39.617283,23.316,-15.929468,-14.228127,14.580853,18.49024,-4.3291874,-13.506687,1.7263595,11.726594,1.5937371,-7.9866977,-1.1900678,7.670087,2.6093304,normal
-358.38712,174.67361,59.394367,-8.852337,-0.31230107,27.854761,23.934708,1.2348841,-2.8513825,12.307845,18.49694,6.8865695,-3.1271403,1.0745275,8.11615,5.363983,-1.3214433,-0.6678588,4.842169,5.0902753,normal
-406.59955,180.49426,61.06341,-11.810951,-4.6435857,26.841385,27.216663,4.769923,-3.1937149,8.340401,13.874669,3.3826706,-5.1811166,1.1044674,10.400156,7.9146304,-1.0132575,-2.338385,3.8846557,6.2474356,normal
-363.41156,162.80563,69.12992,7.541072,5.96354,25.909962,26.113195,10.408297,4.8813205,13.175024,16.29476,6.2229376,-3.2669137,-0.5284043,7.098165,7.4302874,2.011846,0.5304582,4.021605,4.696621,normal
-442.09335,164.809,63.693718,1.5747421,5.181002,28.363522,26.235668,6.9563756,1.4969072,12.361231,16.4784,5.4614882,-3.8941748,0.7519554,9.269139,8.169778,1.4616358,0.92479134,5.9180427,6.168596,normal
-376.18066,156.3581,67.79812,10.239328,9.430636,27.687246,25.696566,8.388709,2.1620326,11.005655,15.866529,7.541315,-1.5821266,0.19523427,6.9133143,7.3684163,2.7557929,1.8721715,5.3756123,5.7472754,normal
-410.002,174.48915,55.85786,-8.619863,7.5553565,37.37696,27.290394,-0.7005746,-2.87225,16.925758,23.17184,7.981192,-2.761473,4.662567,13.25096,7.5528893,-2.2428157,-0.75219625,7.047237,6.5333714,normal
-489.22736,229.37204,41.763016,-46.503254,-3.0796108,50.478256,31.8251,-10.993649,-8.118739,23.80255,27.8901,2.1950896,-10.491184,1.7650431,10.234667,1.2899114,-5.4266925,2.6383436,10.377602,4.8413177,normal
-417.68216,197.40613,61.630985,-22.662283,-17.335306,16.400713,18.470457,-0.8693271,-2.1409786,16.03804,23.076157,9.123415,-3.9287817,-1.2981431,4.6075053,0.055426225,-7.0710993,-3.4901102,5.8795834,6.6388607,normal
-438.60727,159.85323,62.798813,2.4011059,5.89657,29.017578,27.785124,9.38489,3.78853,14.014927,18.15254,7.787882,-1.3468518,2.6591241,10.227891,8.272686,0.7442151,-0.42015,4.533536,5.3423777,normal
-359.53217,201.98663,67.08806,-15.091919,-6.7044983,29.101645,29.48129,3.834753,-5.241164,8.690984,17.076693,7.2250667,-2.7102513,1.7754542,10.0402155,7.6950593,-0.37006423,-1.2551253,4.209565,5.22559,normal
-231.56631,197.64395,61.44197,-21.291025,-15.333101,15.941446,15.495776,-4.2237945,-7.5783634,4.1689367,6.1984396,-4.904046,-10.875164,-4.969241,0.83516634,-0.9031872,-3.2748892,-0.44262215,2.779911,1.265331,normal
-368.82425,179.24013,75.46659,5.386504,0.29521358,20.833872,23.909355,11.81452,8.550857,15.7602825,15.13644,2.4323125,-5.8768497,-0.13580033,8.076703,5.5807796,-2.6999435,-3.740234,2.9907286,6.6980147,normal
-413.1284,213.98773,54.727097,-30.454985,-7.738251,34.32524,26.610369,-3.0154605,-2.2287326,21.271276,25.603605,6.0980015,-5.3935237,2.9048085,9.070397,-0.18791096,-8.967678,-2.7244127,7.753458,6.70299,normal
-370.90933,159.24658,53.33232,-6.972763,5.703698,35.839466,32.568806,8.146541,0.19702749,11.764746,16.295435,4.421607,-5.150559,0.5468927,9.746453,7.8509884,-0.33932918,-1.8263425,3.302559,4.945368,normal
-354.49542,180.34659,65.52027,-5.740182,-1.8035011,24.66843,22.575838,1.4119478,-3.7799485,9.701173,16.269938,6.4320183,-2.6723895,1.1840749,7.8373246,5.0205903,-2.088893,-2.252857,2.932694,3.7995412,normal
-444.5701,171.83633,60.7276,-7.0297837,-1.1705669,26.2269,25.314445,5.7262516,1.4878403,14.370897,18.854868,6.6537,-3.4439135,1.2866309,9.332029,7.0733995,0.29530537,1.4103562,7.8221183,7.611265,normal
-390.1891,178.06041,74.729675,7.492019,5.557584,24.821997,20.865637,0.999162,-4.2047462,8.163844,14.685077,5.2603455,-4.3795695,-0.75788033,7.619311,6.9631233,-0.14359117,-1.7999867,3.2200425,5.514517,normal
-393.87347,166.12874,68.766464,6.555058,7.729239,29.647648,28.120749,8.91397,1.8857716,11.420561,16.145061,6.3994684,-3.2252235,-0.072539486,7.839167,7.4410057,1.0924231,-0.082518764,4.77673,6.4408174,normal
-410.1834,174.0442,65.91268,-1.4268378,-0.21414761,25.505112,28.139315,11.86566,5.8209476,14.1037855,16.162867,4.5283194,-4.842396,-0.42589045,7.6076417,5.8629613,-1.7231448,-3.0084872,2.1607797,3.7602446,normal
-447.8719,192.19801,60.839165,-15.3179865,-3.4021022,29.178438,23.349697,-3.3739398,-7.156432,10.804749,16.443478,1.3022972,-9.502081,-1.9525641,7.575894,3.5086648,-4.6394033,-1.9409602,6.528546,6.2566066,normal
-362.95166,160.0013,56.92749,-3.653041,4.876582,30.84151,27.38989,6.4971905,2.183392,15.114792,19.46267,7.2076764,-3.1627588,0.8513669,8.616579,7.040339,0.441432,-0.06419318,4.8230658,6.075006,normal
-355.07404,172.25488,61.988693,-6.8693204,-2.7404997,24.507185,23.986538,2.5213227,-5.4924984,5.625696,12.564607,4.303087,-4.454987,-1.0625898,6.2771797,5.21146,-0.94169426,-1.3537672,3.8103087,5.287739,normal
-418.9472,203.76685,67.84689,-12.292577,-2.5916123,29.261038,23.990156,-1.280641,-3.835609,14.162805,18.73053,2.1315923,-9.852009,-2.5161726,8.404425,6.779918,-0.06745505,1.2286748,7.147631,6.2561035,normal
-374.49915,149.91254,68.58392,14.679138,12.442353,28.451399,26.533285,10.022416,2.6556988,9.002032,12.719225,5.527687,-1.9729607,0.020065032,5.5734086,4.6977806,-0.6030521,-1.4221975,2.8405766,4.48012,normal
-309.49966,232.75635,79.77692,-18.174883,-21.001171,11.786549,16.83515,-2.9199932,-10.153736,2.7998526,11.517687,4.334908,-3.5715065,0.19001395,6.8234186,4.859075,-0.845664,0.0064463615,5.2223315,5.4666796,normal
-391.0698,168.13567,68.82483,6.2100377,8.236942,30.133501,27.21294,7.0519505,0.72145927,11.503944,16.535402,6.4348598,-3.0637214,0.6626917,8.620701,7.598925,0.8280559,-0.19155197,4.8088045,6.2556005,normal
-452.57004,191.12332,58.86821,-17.0765,-3.5068092,32.242767,29.480585,2.972171,-3.200502,13.088175,19.492653,5.7213306,-5.2163377,1.4267485,11.054217,7.6464486,-1.1523021,-0.5663392,6.2276034,5.938041,normal
-401.94046,168.11569,59.045376,-4.562885,5.04461,32.185246,27.039633,3.4279263,-1.415486,13.000414,18.243004,5.591053,-4.704951,0.5952701,9.371837,7.7912803,1.7109805,3.0218496,8.6542845,7.279001,normal
-362.8994,169.484,53.757015,-11.127671,3.4270964,35.137035,29.302492,1.8035891,-5.4532714,9.308294,15.679225,3.5635574,-6.278371,-0.15244555,9.0220375,6.5206394,-1.4241209,-1.507042,4.4719353,5.2992043,normal
-502.72995,215.31467,55.39167,-31.076256,-7.732984,36.620815,30.239132,-0.71594304,-2.3508608,19.981373,24.067812,3.6060987,-8.74113,1.2939173,11.700528,5.956419,-2.327512,2.1983273,10.303858,6.7084517,normal
-409.99957,179.14369,64.71928,-3.3151112,4.8304176,32.540615,27.959196,4.015115,-1.4024361,13.000244,18.47173,5.3997464,-5.946799,-1.3842912,7.31021,5.5241494,-1.3773955,-0.64932555,5.8169894,6.5525036,normal
-385.00076,164.7535,54.050644,-7.873987,4.0300756,29.315525,19.90583,-3.6101701,-2.264309,18.082659,23.232647,6.4221697,-6.657834,-1.5302246,6.984746,4.043433,-2.6417527,-0.22414564,6.995863,6.918777,normal
-368.5531,164.45566,71.52357,10.106389,6.724745,22.889698,19.482725,2.7596662,-0.72543955,11.123009,17.345917,8.821453,-0.82595813,0.46396428,6.2609015,5.634287,0.79280156,0.683017,4.942592,5.3960333,normal
-407.83664,176.55742,69.297714,0.44039637,0.87816125,24.255629,22.994616,3.50634,-2.602566,8.637321,14.415263,5.0194736,-4.140308,-0.5844113,6.921981,5.823699,-0.13127911,0.118238226,5.619419,6.16876,normal
-445.79706,233.34274,63.32889,-28.697958,-6.614917,35.346466,24.300947,-9.340748,-9.281407,16.391598,22.619532,3.2532666,-8.664915,0.23748143,8.330035,1.2315202,-6.8928947,-2.3195205,5.6620455,4.0863667,normal
-467.83282,206.00945,63.939396,-16.437521,-1.651573,33.969997,26.893494,-3.8910713,-10.420435,7.720678,14.681169,0.3822355,-9.771078,-1.2114431,9.166939,5.0495753,-3.7267172,-1.3490822,7.3294153,7.446742,normal
-354.03476,155.74179,61.858017,0.06000335,-0.5869082,21.791553,24.036518,7.8280616,0.13272136,8.000364,14.061676,7.891329,-0.15706949,1.2126995,7.1210847,7.074989,1.889952,0.08178622,3.1242237,4.4853854,normal
-490.3943,201.92961,48.2918,-29.564182,0.53832996,45.420994,33.46365,-3.7793105,-7.425083,16.939028,23.657879,4.3240933,-8.169487,1.3485556,11.417087,5.578286,-2.895474,1.1837393,9.246117,6.8800526,normal
-386.1773,180.5324,48.691357,-23.843857,-4.8379984,33.964024,30.334682,1.96696,-5.514223,8.782137,13.125141,0.14776486,-7.045607,2.1561916,10.496859,4.4108844,-5.1298523,-3.5053473,4.631459,6.257448,normal
-364.67673,161.01993,58.245083,-2.5984347,5.086689,29.963821,25.326752,3.34947,-1.3150252,12.554635,18.832193,8.465339,-1.0737664,2.2167027,7.9752665,4.3430076,-2.722785,-1.5812941,5.630482,7.8347983,normal
-494.88092,221.82597,61.391018,-25.871796,-4.409052,38.20453,30.43588,-2.931718,-8.418051,10.809957,15.112889,-1.9065901,-10.171705,2.2059839,12.555231,4.9055347,-5.9319096,-2.8549025,6.213607,5.2472997,normal
-387.53012,149.18883,66.11288,11.315663,9.54267,26.769209,26.280556,11.315954,5.549854,13.079074,16.731434,7.8808217,-1.889096,-1.0509346,5.2261796,6.061733,2.044693,1.5008337,5.310742,6.1179333,normal
-435.50977,195.02225,57.47193,-19.169981,-2.9075344,32.405445,25.72658,-1.4070457,-2.21385,19.484892,25.391964,6.9235897,-7.463432,-1.4791789,8.090565,4.45915,-3.4258637,-0.83307606,7.252451,6.9386578,normal
-393.19974,181.5558,54.17797,-18.872263,-5.686035,27.714151,23.397285,-1.7126542,-4.6597743,13.68209,19.775892,4.523249,-7.6018734,-1.367237,8.65886,6.208902,-2.0863705,-2.2361455,3.5439775,3.6463835,normal
-382.5232,151.04688,63.240566,4.677468,2.954311,24.040798,28.478403,16.18361,9.439197,13.890492,15.470903,7.433436,0.3870095,3.1880856,8.948546,7.4025598,1.1005107,-0.2253231,4.324234,6.5416455,normal
-351.06693,156.8978,53.59298,-5.4913735,6.132643,34.234802,29.381937,4.079605,-4.161956,8.176896,14.824463,5.2530174,-3.7569094,0.3401152,7.7318983,6.098821,0.1758246,0.61897904,5.4552207,5.1437044,normal
-377.90308,166.58229,66.46652,2.5871613,2.629395,25.558699,27.557837,12.508672,7.7007394,16.524109,18.898642,7.0207653,-3.735442,-0.87986976,7.2201777,7.228757,1.0650684,-0.44606563,3.8698263,5.455614,normal
-409.79926,179.49776,63.89886,-11.217943,-11.593054,14.867854,17.851189,3.0174532,1.8990216,16.791716,22.825085,10.593899,-2.151173,-1.395902,3.926552,1.2285811,-4.7530375,-2.5983744,5.2994146,7.062354,normal
-432.49063,221.09186,66.74131,-19.621515,-5.254326,28.753908,19.024296,-8.495198,-5.3181806,19.77477,24.89337,4.522614,-9.251946,-1.7388492,7.5263286,3.269543,-3.0909843,1.4883044,9.008726,6.580125,normal
-358.0178,234.07558,91.31615,-6.1871204,-16.251286,6.9468937,6.33184,-11.378718,-11.588874,6.392234,14.468586,3.8568394,-5.109852,0.90357465,9.512818,6.7023487,-1.0399448,-0.5747128,5.8511424,6.556991,normal
-382.46155,190.34128,66.81619,-9.4934225,-5.619656,22.378708,20.919588,0.03657694,-4.183226,9.948197,15.54958,3.9654813,-5.7128,-0.78743505,7.179549,4.8974853,-1.9132403,-1.3293782,4.542044,5.098185,normal
-345.27917,168.66277,61.04375,-4.3954144,1.6735272,28.423397,26.698586,5.396403,-1.3410935,10.302843,16.42545,7.539395,-0.55406976,3.3991022,9.317806,5.6223607,-1.7146002,-0.98259765,5.657389,6.935028,normal
